the_geom,cartodb_id,iso_langua,north,south,east,west
,2244,bnc,21.12224,4.615556,126.605469,116.928413
,2245,bnb,5.436235,5.000375,116.8816,116.263315
,2246,bna,-7.222222,-7.495833,121.840278,121.059722
,2247,gnr,-9.219502,-54.779045,159.105026,112.919742
,2248,gnq,5.444968,5.399733,116.216596,116.156207
,2249,aiy,4.841932,4.215536,18.652903,17.547087
,2250,aix,-5.581185,-6.260164,150.461338,150.033665
,2251,gnt,-8.676069,-8.930998,141.421065,141.085709
,2252,gnu,-3.581679,-3.635997,142.27361,142.228201
,2253,gnz,8.5697,4.935798,20.155599,18.595156
,2254,ait,5.268116,-33.750515,-29.295843,-73.993783
,2255,aiw,6.28508,5.6611,36.85799,36.286239
,2256,aiq,41.042862,25.05871,75.151556,44.032308
,2257,aip,-4.853523,-5.032892,140.211757,139.977375
,2258,bnf,-3.188836,-3.715841,130.663898,130.465961
,2259,aim,24.581004,24.377768,94.118109,93.940738
,2260,ail,-6.56016,-6.867052,142.825639,142.400116
,2261,aio,26.518591,26.195365,94.091592,93.746623
,2262,gna,10.744201,9.984832,-3.492721,-3.927153
,2263,aii,83.113167,-54.779045,180,-180
,2264,aih,53.56005,10.37314,134.774065,73.560763
,2265,aik,8.737975,8.635109,8.925937,8.79137
,2266,aij,33.29035,29.489815,35.685532,34.26731
,2267,gnj,10.7381,4.361607,-2.496288,-8.604334
,2268,gnk,-20.98259,-22.3901,22.783439,21.615659
,2269,aig,60.845618,15.525106,1.764097,-63.173179
,2270,gni,-17.910193,-18.687003,127.10725,125.594758
,2271,gnn,-12.171258,-12.312923,136.932215,136.734938
,2272,gno,22.926375,21.94101,80.844867,78.588942
,2273,aic,-3.037099,-3.112212,141.181627,141.057947
,2274,aib,53.56005,10.37314,134.774065,73.560763
,2275,nqk,9.578758,9.279301,1.59946,1.388853
